Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Séminaire Pierre Lelong - Henri Skoda (Analyse) Années 1978/79","Lecture Notes in Mathematics","","","","10.1007/BFb0097744","Pierre LelongHenri Skoda","1980","http://link.springer.com/book/10.1007/BFb0097744","Book"
"Séminaire Bourbaki vol. 1974/75 Exposés 453–470","Lecture Notes in Mathematics","","","","10.1007/BFb0080053","","1976","http://link.springer.com/book/10.1007/BFb0080053","Book"
"Applications of Methods of Functional Analysis to Problems in Mechanics","Lecture Notes in Mathematics","","","","10.1007/BFb0088742","Paul GermainBernard Nayroles","1976","http://link.springer.com/book/10.1007/BFb0088742","Book"
"Perturbations Singulières dans les Problèmes aux Limites et en Contrôle Optimal","Lecture Notes in Mathematics","","","","10.1007/BFb0060528","J. L. Lions","1973","http://link.springer.com/book/10.1007/BFb0060528","Book"
"Théorie de Dieudonné Cristalline II","Lecture Notes in Mathematics","","","","10.1007/BFb0093025","Pierre BerthelotLawrence BreenWilliam Messing","1982","http://link.springer.com/book/10.1007/BFb0093025","Book"
"Arithmetic of p-adic Modular Forms","Lecture Notes in Mathematics","","","","10.1007/BFb0082111","Fernando Quadros Gouvêa","1988","http://link.springer.com/book/10.1007/BFb0082111","Book"
"Lie Group Representations II","Lecture Notes in Mathematics","","","","10.1007/BFb0073143","Rebecca HerbStephen KudlaRonald LipsmanJonathan Rosenberg","1983","http://link.springer.com/book/10.1007/BFb0073143","Book"
"An Algebraic Approach to Association Schemes","Lecture Notes in Mathematics","","","","10.1007/BFb0097032","Paul-Hermann Zieschang","1996","http://link.springer.com/book/10.1007/BFb0097032","Book"
"Fundamentalgruppen algebraischer Mannigfaltigkeiten","Lecture Notes in Mathematics","","","","10.1007/BFb0068075","Herbert Popp","1970","http://link.springer.com/book/10.1007/BFb0068075","Book"
"Seminar on Triples and Categorical Homology Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0083078","B. Eckmann","1969","http://link.springer.com/book/10.1007/BFb0083078","Book"
"Optimal Control of Nonsmooth Distributed Parameter Systems","Lecture Notes in Mathematics","","","","10.1007/BFb0085564","Dan Tiba","1990","http://link.springer.com/book/10.1007/BFb0085564","Book"
"Vorlesungen über asymptotische Reihen","Lecture Notes in Mathematics","","","","10.1007/BFb0059524","Franz Pittnauer","1972","http://link.springer.com/book/10.1007/BFb0059524","Book"
"Lévy Matters IV","Lecture Notes in Mathematics","","","","10.1007/978-3-319-12373-8","Denis BelomestnyFabienne ComteValentine Genon-CatalotHiroki MasudaMarkus Reiß","2015","http://link.springer.com/book/10.1007/978-3-319-12373-8","Book"
"Extrapolation and Optimal Decompositions","Lecture Notes in Mathematics","","","","10.1007/BFb0073498","Mario Milman","1994","http://link.springer.com/book/10.1007/BFb0073498","Book"
"Symmetric Hilbert Spaces and Related Topics","Lecture Notes in Mathematics","","","","10.1007/BFb0070306","Alain Guichardet","1972","http://link.springer.com/book/10.1007/BFb0070306","Book"
"Séminaire d’Analyse P. Lelong — P. Dolbeault — H. Skoda","Lecture Notes in Mathematics","","","","10.1007/BFb0081973","Pierre LelongPierre DolbeaultHenri Skoda","1987","http://link.springer.com/book/10.1007/BFb0081973","Book"
"Séminaire de Probabilités VII","Lecture Notes in Mathematics","","","","10.1007/BFb0071387","C. DellacherieP. A. MeyerM. Weil","1973","http://link.springer.com/book/10.1007/BFb0071387","Book"
"Strong Limit Theorems in Non-Commutative Probability","Lecture Notes in Mathematics","","","","10.1007/BFb0101453","Ryszard Jajte","1985","http://link.springer.com/book/10.1007/BFb0101453","Book"
"Differential Geometry","Lecture Notes in Mathematics","","","","10.1007/BFb0072159","Antonio M. Naveira","1984","http://link.springer.com/book/10.1007/BFb0072159","Book"
"Modelle der Mengenlehre","Lecture Notes in Mathematics","","","","10.1007/BFb0073881","Ronald Björn Jensen","1967","http://link.springer.com/book/10.1007/BFb0073881","Book"
"Recursion Theory Week","Lecture Notes in Mathematics","","","","10.1007/BFb0086109","Klaus Ambos-SpiesGert H. MüllerGerald E. Sacks","1990","http://link.springer.com/book/10.1007/BFb0086109","Book"
